Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;batstandby1;battalktime1;displayother;featuresother;batmusicplayback1;bodyother;displayprotection;gprstext;edge;sar-eu;sar-us;optionalother
https://www.gsmarena.com/philips_755-682.php;https://fdn2.gsmarena.com/vv/bigpic/ph755.gif;Philips 755;Released 2004, Q1;89g, 18mm thickness;Feature phone;7MB storage, no card slot;10;N/A;218,610 hits;;128x160 pixels, 9 lines; ;;720 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2004, Q1;Discontinued;106 x 46 x 18 mm, 75 cc (4.17 x 1.81 x 0.71 in);89 g (3.14 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;;128 x 160 pixels, 9 lines;;;;;No;7MB;;VGA;;No;No;;No;No;No;;No;;;Removable Li-Ion 720 mAh battery;Silver Alloy, Bright Aluminum and Red Metal;;;Up to 250 h;Up to 5 h;Screensavers, wallpapers;Predictive text inputVoice dial/commandOrganizerOptional TV-out;;;;Class 10;No;;;Image/sound album
https://www.gsmarena.com/philips_659-844.php;https://fdn2.gsmarena.com/vv/bigpic/ph659.gif;Philips 659;Released 2004, Q2;82g, 21mm thickness;Feature phone;1.5MB storage, no card slot;7;N/A;78,463 hits;;128x160 pixels, 6 lines; ;;600 mAh Li-Ion;GSM 900 / 1800;;;;2004, Q2;Discontinued;79 x 43 x 21 mm, 70 cc (3.11 x 1.69 x 0.83 in);82 g (2.89 oz);;Mini-SIM;TFT, 65K colors;;128 x 160 pixels, 6 lines;;;;;No;1.5MB;;VGA;;Yes;No;;No;No;No;;No;Proprietary;;Removable Li-Ion 600 mAh battery;Blue Zone, Silver Wing;;;Up to 300 h;Up to 3 h;Second external 3 colors OLED display, 96 x 64 pixelsScreensavers and wallpapersDownloadable logos;Predictive text inputOrganizerStopwatchBio-rhythmVoice command/dialPhoto editor;;;;Class 10;No;;;
https://www.gsmarena.com/philips_550-688.php;https://fdn2.gsmarena.com/vv/bigpic/ph550.gif;Philips 550;Released 2004, Q1;89g, 18mm thickness;Feature phone;7MB storage, no card slot;8;N/A;118,809 hits;;128x160 pixels, 9 lines; ;;720 mAh Li-Ion;GSM 900 / 1800 / 1900;;;;2004, Q1;Discontinued;106 x 46 x 18 mm, 75 cc (4.17 x 1.81 x 0.71 in);89 g (3.14 oz);;Mini-SIM;TFT resistive touchscreen, 65K colors;;128 x 160 pixels, 9 lines;;;;;No;7MB;;No;;;;;No;No;No;;No;;;Removable Li-Ion 720 mAh battery;Brown Suede and Silver Silk;;;Up to 250 h;Up to 5 h;;Predictive text inputVoice memo/commandOrganizerOptional digital cameraOptional TV-out;;;;Class 10;No;;;
https://www.gsmarena.com/philips_639-607.php;https://fdn2.gsmarena.com/vv/bigpic/ph639.gif;Philips 639;Released 2004, Q1;82g, 21mm thickness;Feature phone;1.5MB storage, no card slot;8;N/A;139,366 hits;;128x128 pixels, 8 lines; ;;600 mAh Li-Ion;GSM 900 / 1800;;;;2004, Q1;Discontinued;79 x 43 x 21 mm, 71 cc (3.11 x 1.69 x 0.83 in);82 g (2.89 oz);;Mini-SIM;TFT, 65K colors;;128 x 128 pixels, 8 lines, 1:1 ratio;;;;;No;1.5MB;;No;;;;;No;No;No;;No;;;Removable Li-Ion 600 mAh battery;3 - Magical Pearl, Surprising Green and Fantastic Grey;;;Up to 400 h;Up to 4 h;Second external PolyLED(OLED) display, 80 x 48 pixelsScreensavers and wallpapersDownloadable logos;Predictive text inputOrganizerVoice command/dialOptional rotaiting digital VGA camera;;;;Class 10;No;;;
https://www.gsmarena.com/philips_636-852.php;https://fdn2.gsmarena.com/vv/bigpic/ph636.gif;Philips 636;Released 2004, Q2;82g, 21mm thickness;Feature phone;1.5MB storage, no card slot;7;N/A;83,448 hits;;128x128 pixels, 8 lines; ;;600 mAh Li-Ion;GSM 900 / 1800;;;;2004, Q2;Discontinued;79 x 43 x 21 mm, 70 cc (3.11 x 1.69 x 0.83 in);82 g (2.89 oz);;Mini-SIM;CSTN, 65K colors;;128 x 128 pixels, 8 lines, 1:1 ratio;;;;;No;1.5MB;;No;;;;;No;No;No;;No;;;Removable Li-Ion 600 mAh battery;Blue Pacific, Red Temptation, Silver Knight;;;Up to 400 h;Up to 4 h;Second external mono LCD display 80 x 48 pixelsScreensavers and wallpapersDownloadable logos;Predictive text inputOrganizerOptional rotaiting digital VGA camera;;;;Class 10;No;;;
https://www.gsmarena.com/philips_535-594.php;https://fdn2.gsmarena.com/vv/bigpic/ph535.gif;Philips 535;Released 2003, Q4;92g, 18mm thickness;Feature phone;1.9MB storage, no card slot;10;N/A;186,832 hits;;128x128 pixels, 6 lines; ;;;GSM 900 / 1800;;;;2003, Q4;Discontinued;98 x 44 x 18 mm (3.86 x 1.73 x 0.71 in);92 g (3.25 oz);;Mini-SIM;TFT, 65K colors;;128 x 128 pixels, 6 lines, 1:1 ratio;;;;;No;1.9MB;;VGA;;No;No;;No;No;No;;No;;;Removable Li-Ion battery;4 - Silver Digit, Red Lens, Blue Focus, and Black Motion;;;Up to 300 h;Up to 3 h;;Predictive text inputVoice dialVoice memoOrganizerExchangeable covers;;;;Class 10;No;;;
https://www.gsmarena.com/philips_355-681.php;https://fdn2.gsmarena.com/vv/bigpic/ph355.gif;Philips 355;Released 2004, Q1;82g, 17mm thickness;Feature phone;8MB storage, no card slot;13;N/A;169,383 hits;;128x128 pixels, 8 lines; ;;;GSM 900 / 1800;;;;2004, Q1;Discontinued;106 x 46 x 17 mm, 72 cc (4.17 x 1.81 x 0.67 in);82 g (2.89 oz);;Mini-SIM;CSTN, 65K colors;;128 x 128 pixels, 8 lines, 1:1 ratio;;;;;No;8MB;1.5 MB available;CIF;;No;No;;No;No;No;;No;;;Removable Li-Ion battery;Turquoise Ocean, White Antarctic, Black Forrest, Blue Gloss;;;Up to 400 h;Up to 5 h;Screensavers and wallpapers5-way joystickDownloadable pictures;Predictive text inputOrganizer;;;;Class 10;No;;;
https://www.gsmarena.com/philips_350-516.php;https://fdn2.gsmarena.com/vv/bigpic/ph350.gif;Philips 350;Released 2003, Q3;75g, 17mm thickness;Feature phone;2MB storage, no card slot;10;N/A;143,454 hits;;112x112 pixels, 7 lines; ;;720 mAh Li-Ion;GSM 900 / 1800;;;;2003, Q3;Discontinued;106 x 46 x 17 mm (4.17 x 1.81 x 0.67 in);75 g (2.65 oz);;Mini-SIM;STN, 4096 colors;;112 x 112 pixels, 7 lines, 1:1 ratio;;;;;No;2MB;40 voice commands10 message templates;No;;;;;No;No;No;;No;;;Removable Li-Ion 720 mAh battery;4 - Red,  Silver, Black and Blue;;;Up to 400 h;Up to 4 h;Screensavers and wallpapers5-way joystick;Predictive text inputOrganizerVoice commandVoice memoOptional digital camera;;;;Class 10;No;;;
https://www.gsmarena.com/philips_530-447.php;https://fdn2.gsmarena.com/vv/bigpic/ph530.gif;Philips 530;Released 2003, Q3;85g, 18mm thickness;Feature phone;1MB storage, no card slot;9;N/A;247,034 hits;;128x128 pixels, 6 lines; ;;720 mAh Li-Ion;GSM 900 / 1800;;;;2003, Q3;Discontinued;98 x 44 x 18 mm (3.86 x 1.73 x 0.71 in);85 g (3.00 oz);;Mini-SIM;TFT, 65K colors;;128 x 128 pixels, 6 lines, 1:1 ratio;;;;;No;1MB;;No;;;;;No;No;No;;Stereo FM radio;;;Removable Li-Ion 720 mAh battery;5 - Pop Orange, Star White, Techno Green, Jazzy Blue and Soul Black;;;Up to 300 h;Up to 6 h;;Predictive text inputVoice dialVoice memoOrganizerExchangeable covers;;;;Class 10;No;;;
https://www.gsmarena.com/philips_xenium_9@9_++-422.php;https://fdn2.gsmarena.com/vv/bigpic/phxe9a9p.gif;Philips Xenium 9@9 ++;Released 2003, Q2;93g, 20mm thickness;Feature phone;No card slot;9;N/A;154,430 hits;;101x80 pixels, 8 lines; ;;850 mAh Li-Ion;GSM 900 / 1800;;;;2003, Q2;Discontinued;108 x 44 x 20 mm, 82 cc (4.25 x 1.73 x 0.79 in);93 g (3.28 oz);;Mini-SIM;Monochrome graphic;;101 x 80 pixels, 8 lines;;;;;No;;100 short messages;No;;;;;No;No;No;;No;Proprietary;;Removable Li-Ion 850 mAh battery;Graphite and Silver;;;Up to 810 h;Up to 7 h 30 min;White backlight;Predictive text inputVoice dialVoice memoOrganizer;;;;Class 10;No;;;
https://www.gsmarena.com/philips_630-402.php;https://fdn2.gsmarena.com/vv/bigpic/ph630.gif;Philips 630;Released 2003, Q2;78g, 22mm thickness;Feature phone;No card slot;8;N/A;139,107 hits;;128x128 pixels, 8 lines; ;;560 mAh Li-Ion;GSM 900 / 1800;;;;2003, Q2;Discontinued;83 x 43 x 22 mm, 73 cc (3.27 x 1.69 x 0.87 in);78 g (2.75 oz);;Mini-SIM;STN, 4096 colors;;128 x 128 pixels, 8 lines, 1:1 ratio;;;;;No;;100 messages, can be password protected10 message templates30 calendar entries;No;;;;;No;No;No;;FM radio;;;Removable Li-Ion 560 mAh battery;3 - Red, Silver, Pasific blue;;;Up to 200 h;Up to 2 h 45 min;Second mono display 80 x 48 pixels, 3 lines, 7 backlight colorsBlue keyboard backlightAnalog clockLED in 256 colorsWallpapers;Predictive text inputOrganizerVoice command;;;;Class 10;No;;;
https://www.gsmarena.com/philips_330-401.php;https://fdn2.gsmarena.com/vv/bigpic/ph330.gif;Philips 330;Released 2003, Q2;79g, 22mm thickness;Feature phone;256 KB storage, no card slot;9;N/A;160,265 hits;;101x80 pixels, 8 lines; ;;570 mAh Li-Ion;GSM 900 / 1800;;;;2003, Q2;Discontinued;83 x 43 x 22 mm, 64 cc (3.27 x 1.69 x 0.87 in);79 g (2.79 oz);;Mini-SIM;Monochrome graphic;;101 x 80 pixels, 8 lines;;;;;No;256 KB;10 Message templates;No;;;;;No;No;No;;No;;;Removable Li-Ion 570 mAh battery;4 - Sparkling Blue, Lacquer White, Brilliant Silver and Shining Red;;;Up to 400 h;Up to 4 h 30 min;Blue backlightLight Call function;Predictive text inputOrganizer;;;;No;No;;;
https://www.gsmarena.com/philips_fisio_825-356.php;https://fdn2.gsmarena.com/vv/bigpic/ph825.gif;Philips Fisio 825;Released 2002;85g, 21mm thickness;Feature phone;No card slot;9;N/A;154,341 hits;;112x112 pixels, 9 lines; ;;;GSM 900 / 1800;;;;2002;Discontinued;98 x 47 x 21 mm (3.86 x 1.85 x 0.83 in);85 g (3.00 oz);;Mini-SIM;STN, 4096 colors;;112 x 112 pixels, 9 lines, 1:1 ratio;;;;;No;;500 KB for contacts7 fields per contact;No;;;;;No;Yes;No;;No;;;Removable Li-Ion battery;4 - Ceramic white, Diamond black, Steel blue and Sterling silver;;;400 h;5 h;;Predictive text inputVoice dialVoice memoOrganizerSnap-in front cover;;;;Class 10;No;;;
https://www.gsmarena.com/philips_fisio_625-355.php;https://fdn2.gsmarena.com/vv/bigpic/ph625.gif;Philips Fisio 625;Released 2002;85g, 20mm thickness;Feature phone;No card slot;8;N/A;101,163 hits;;101x80 pixels, 8 lines; ;;;GSM 900 / 1800;;;;2002;Discontinued;104 x 46 x 20 mm, 73 cc (4.09 x 1.81 x 0.79 in);85 g (3.00 oz);;Mini-SIM;Graphics;;101 x 80 pixels, 8 lines;;;;;No;;7 fields per contact;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;;;;330 h;5 h;Zoom function;Predictive text inputVoice dialVoice memoOrganizerSnap-in front cover;;;;Class 10;No;;;
https://www.gsmarena.com/philips_fisio_820-306.php;https://fdn2.gsmarena.com/vv/bigpic/ph820.gif;Philips Fisio 820;Released 2002;85g, 21mm thickness;Feature phone;No card slot;9;N/A;153,950 hits;;120x130 pixels, 9 lines; ;;;GSM 900 / 1800;;;;2002;Discontinued;98 x 47 x 21 mm (3.86 x 1.85 x 0.83 in);85 g (3.00 oz);;Mini-SIM;STN, 256 colors;;120 x 130 pixels, 9 lines;;;;;No;;500 KB for contacts7 fields per contact;No;;;;;No;Yes;No;;No;;;Removable Li-Ion battery;3;;;400 h;5 h;;Predictive text inputVoice dialVoice memoOrganizerSnap-in front cover;;;;Class 10;No;;;
https://www.gsmarena.com/philips_fisio_620-305.php;https://fdn2.gsmarena.com/vv/bigpic/ph620.gif;Philips Fisio 620;Released 2002;85g, 20mm thickness;Feature phone;No card slot;9;N/A;107,407 hits;;101x80 pixels, 8 lines; ;;;GSM 900 / 1800;;;;2002;Discontinued;104 x 46 x 20 mm, 73 cc (4.09 x 1.81 x 0.79 in);85 g (3.00 oz);;Mini-SIM;Monochrome graphic;;101 x 80 pixels, 8 lines;;;;;No;;7 fields per contact;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;;;;330 h;5 h;Zoom function;Predictive text inputVoice dialVoice memoOrganizerSnap-in front cover;;;;Class 10;No;;;
https://www.gsmarena.com/philips_fisio_121-304.php;https://fdn2.gsmarena.com/vv/bigpic/ph121.gif;Philips Fisio 121;Released 2002;95g, 22mm thickness;Feature phone;No card slot;8;N/A;67,741 hits;;4 lines; ;;750 mAh NiMH;GSM 900 / 1800;;;;2002;Discontinued;106 x 49 x 22 mm, 79 cc (4.17 x 1.93 x 0.87 in);95 g (3.35 oz);;Mini-SIM;Monochrome graphic;;4 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable NiMh 750 mAh battery;3 - Storm Black, Whale blue, Opal white;;;350 h;4 h;Contrast adjustment;Predictive text inputCalculatorEuro converterSnap-in front cover;;;;No;No;;;
https://www.gsmarena.com/philips_fisio_120-303.php;https://fdn2.gsmarena.com/vv/bigpic/ph120.gif;Philips Fisio 120;Released 2002;95g, 22mm thickness;Feature phone;No card slot;8;N/A;114,972 hits;;4 lines; ;;750 mAh NiMH;GSM 900 / 1800;;;;2002;Discontinued;106 x 49 x 22 mm, 79 cc (4.17 x 1.93 x 0.87 in);95 g (3.35 oz);;Mini-SIM;Monochrome graphic;;4 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable NiMh 750 mAh battery;3 - Storm Black, Whale blue, Opal white;;;350 h;4 h;Contrast adjustmentSnap-in front cover;Predictive text inputCalculatorEuro converter;;;;No;No;;;
https://www.gsmarena.com/philips_fisio_610-236.php;https://fdn2.gsmarena.com/vv/bigpic/phfi610.gif;Philips Fisio 610;Released 2001;90g, 18mm thickness;Feature phone;No card slot;8;N/A;67,802 hits;;5 lines; ;;;GSM 900 / 1800;;;;2001;Discontinued;110 x 45 x 18 mm (4.33 x 1.77 x 0.71 in);90 g (3.17 oz);;Mini-SIM;Monochrome graphic;;5 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;;;;100 h;4 h;Soft keysZoom functionOrange backlight;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;;;;Class 4;No;;;
https://www.gsmarena.com/philips_xenium_9@9-235.php;https://fdn2.gsmarena.com/vv/bigpic/phxe9a9.gif;Philips Xenium 9@9;Released 2000;95g, 22mm thickness;Feature phone;No card slot;10;N/A;111,891 hits;;5 lines; ;;;GSM 900 / 1800;;;;2000;Discontinued;109 x 41 x 22 mm, 85 cc (4.29 x 1.61 x 0.87 in);95 g (3.35 oz);;Mini-SIM;Monochrome graphic;;5 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;4;;;up to 600 h;3 - 7 h;Soft keys;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;;;;No;No;;;
https://www.gsmarena.com/philips_xenium-153.php;https://fdn2.gsmarena.com/vv/bigpic/phxenib.gif;Philips Xenium;Released 2000;95g, 22mm thickness;Feature phone;No card slot;9;N/A;83,414 hits;;5 lines; ;;;GSM 900 / 1800;;;;2000;Discontinued;109 x 41 x 22 mm, 85 cc (4.29 x 1.61 x 0.87 in);95 g (3.35 oz);;Mini-SIM;Monochrome graphic;;5 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;3 models, 3 colors each;;;up to 500 h;3 - 6 h;Soft keys;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;;;;No;No;;;
https://www.gsmarena.com/philips_azalis_268-234.php;https://fdn2.gsmarena.com/vv/bigpic/phaz268.gif;Philips Azalis 268;Released 2000;99g, 22mm thickness;Feature phone;No card slot;9;N/A;61,932 hits;;5 lines; ;;550 mAh Li-Ion;GSM 900 / 1800;;;;2000;Discontinued;119 x 44 x 22 mm (4.69 x 1.73 x 0.87 in);99 g (3.49 oz);;Mini-SIM;Monochrome graphic;;5 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 550 mAh battery;;;;up to 300 h;up to 4 h;Soft keysZoom functionOrange backlight;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;;;;No;No;;;
https://www.gsmarena.com/philips_azalis_238-206.php;https://fdn2.gsmarena.com/vv/bigpic/phazalis.gif;Philips Azalis 238;Released 2000;125g, 24mm thickness;Feature phone;No card slot;10;N/A;87,864 hits;;5 lines; ;;;GSM 900 / 1800;;;;2000;Discontinued;114 x 51 x 24 mm, 119 cc (4.49 x 2.01 x 0.94 in);125 g (4.41 oz);;Mini-SIM;Monochrome graphic;;5 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;;;;up to 500 h;6 h;Soft keysZoom functionOrange backlight;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;;;;No;No;;;
https://www.gsmarena.com/philips_ozeo_8@8-233.php;https://fdn2.gsmarena.com/vv/bigpic/phoz8a8.gif;Philips Ozeo 8@8;Released 2000;128g, 24mm thickness;Feature phone;No card slot;11;N/A;62,114 hits;;5 lines; ;;670 mAh NiMH;GSM 900 / 1800;;;;2000;Discontinued;114 x 51 x 24 mm, 119 cc (4.49 x 2.01 x 0.94 in);128 g (4.52 oz);;Mini-SIM;Monochrome graphic;;5 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable NiMH 670 mAh battery;4;;;120 - 300 h;3 - 5 h;Soft keysZoom function;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;;;;No;No;;;
https://www.gsmarena.com/philips_ozeo-152.php;https://fdn2.gsmarena.com/vv/bigpic/phozeob.gif;Philips Ozeo;Released 2000;128g, 24mm thickness;Feature phone;No card slot;10;N/A;73,007 hits;;5 lines; ;;;GSM 900 / 1800;;;;2000;Discontinued;114 x 51 x 24 mm, 119 cc (4.49 x 2.01 x 0.94 in);128 g (4.52 oz);;Mini-SIM;Monochrome graphic;;5 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion battery;4;;;120 - 300 h;3 - 5 h;Soft keys;Predictive text inputVoice dialVoice commandPicture messagingOrganizer;;;;No;No;;;
https://www.gsmarena.com/philips_savvy_db-151.php;https://fdn2.gsmarena.com/vv/bigpic/phsavdbb.gif;Philips Savvy DB;Released 1999;140g, 24mm thickness;Feature phone;No card slot;12;N/A;107,579 hits;;2 lines; ;;;GSM 900 / 1800;;;;1999;Discontinued;129 x 48 x 24 mm, 140 cc (5.08 x 1.89 x 0.94 in);140 g (4.94 oz);;Mini-SIM;Monochrome graphic;;2 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable NiMH battery;3 - Galaxy Black, Azur Nuit, Lune Galet;;;120 - 200 h;2 - 4 h;;Voice dialPicture messaging;;;;No;No;;;
https://www.gsmarena.com/philips_savvy_vogue-150.php;https://fdn2.gsmarena.com/vv/bigpic/phsavvob.gif;Philips Savvy Vogue;Released 2000;140g, 24mm thickness;Feature phone;No card slot;11;N/A;80,601 hits;;2 lines; ;;;GSM 900;;;;2000;Discontinued;129 x 48 x 24 mm, 140 cc (5.08 x 1.89 x 0.94 in);140 g (4.94 oz);;Mini-SIM;Monochrome graphic;;2 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable NiMH battery;4 - Light Blue, Aqua Green, Navy Blue, Coral Bronze;;;120 - 200 h;2 - 4 h;;Voice dialPicture messaging;;;;No;No;;;
https://www.gsmarena.com/philips_genie_2000-237.php;https://fdn2.gsmarena.com/vv/bigpic/phge2000.gif;Philips Genie 2000;Released 2000;99g, 20mm thickness;Feature phone;No card slot;8;N/A;71,509 hits;;100x64 pixels, 6 lines; ;;550 mAh Li-Ion;GSM 900 / 1800;;;;2000;Discontinued;110 x 54 x 20 mm, 99 cc (4.33 x 2.13 x 0.79 in);99 g (3.49 oz);;Mini-SIM;Monochrome graphic;;100 x 64 pixels, 6 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 550 mAh battery;3;;;110 - 130 h;90 - 120 min;;Voice dialVoice commandOrganizer;;;;No;No;;;
https://www.gsmarena.com/philips_genie_db-149.php;https://fdn2.gsmarena.com/vv/bigpic/phgendbb.gif;Philips Genie db;Released 1999;95g, 20mm thickness;Feature phone;No card slot;8;N/A;60,388 hits;;100x64 pixels, 6 lines; ;;550 mAh Li-Ion;GSM 900 / 1800;;;;1999;Discontinued;110 x 54 x 20 mm, 99 cc (4.33 x 2.13 x 0.79 in);95 g (3.35 oz);;Mini-SIM;Monochrome graphic;;100 x 64 pixels, 6 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 550 mAh battery;3;;;80 h;2 h;;Voice dialToDo list;;;;No;No;;;
https://www.gsmarena.com/philips_genie_sport-148.php;https://fdn2.gsmarena.com/vv/bigpic/phgensb.gif;Philips Genie Sport;Released 1999;99g, 20mm thickness;Feature phone;No card slot;9;N/A;71,587 hits;;100x64 pixels, 6 lines; ;;550 mAh Li-Ion;GSM 900;;;;1999;Discontinued;110 x 54 x 20 mm, 99 cc (4.33 x 2.13 x 0.79 in);99 g (3.49 oz);;Mini-SIM;Monochrome graphic;;100 x 64 pixels, 6 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 550 mAh battery;3;;;80 h;2 h;;Voice dialToDo list;;;;No;No;;;
https://www.gsmarena.com/philips_genie-147.php;https://fdn2.gsmarena.com/vv/bigpic/phgenieb.gif;Philips Genie;Released 1999;99g, 20mm thickness;Feature phone;No card slot;12;N/A;137,654 hits;;100x64 pixels, 6 lines; ;;550 mAh Li-Ion;GSM 900;;;;1999;Discontinued;110 x 54 x 20 mm, 99 cc (4.33 x 2.13 x 0.79 in);99 g (3.49 oz);;Mini-SIM;Monochrome graphic;;100 x 64 pixels, 6 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 550 mAh battery;Several;;;80 h;2 h;;Voice dialToDo list;;;;No;No;;;
https://www.gsmarena.com/philips_savvy-146.php;https://fdn2.gsmarena.com/vv/bigpic/phsavvyb.gif;Philips Savvy;Released 1999;135g, 26mm thickness;Feature phone;No card slot;13;0.1%;196,594 hits;;2x15 chars; ;;700 mAh NiMH;GSM 900;;;;1999;Discontinued;132 x 50 x 26 mm, 137 cc (5.20 x 1.97 x 1.02 in);135 g (4.76 oz);;Mini-SIM;Alphanumeric;;2 x 15 chars;;;;;No;;;No;;;;;No;No;No;;No;;;Removable NiMH 700 mAh battery;Yellow, Golf Green, Black;;;130 - 250 h;2 - 4 h;Fixed icons;CalculatorPicture messagingAnalog clockTimer;;;;No;No;;;
https://www.gsmarena.com/philips_diga-145.php;https://fdn2.gsmarena.com/vv/bigpic/phdigab.gif;Philips Diga;Released 1997;179g, 19mm thickness;Feature phone;No card slot;16;N/A;164,778 hits;;1x12 chars; ;;600 mAh NiMH;GSM 900;;;;1997;Discontinued;147 x 56 x 19 mm (5.79 x 2.20 x 0.75 in);179 g (6.31 oz);;Mini-SIM;Alphanumeric;;1 x 12 chars;;;;;No;;;No;;;;;No;No;No;;No;;;Removable NiMH 600 mAh battery;;;;85 h;130 min;Fixed icons;;;;;No;No;;;
https://www.gsmarena.com/philips_spark-144.php;https://fdn2.gsmarena.com/vv/bigpic/phsparkb.gif;Philips Spark;Released 1997;129g, 23mm thickness;Feature phone;No card slot;10;N/A;108,081 hits;;5 lines; ;;4000 mAh Li-Ion;GSM 900;;;;1997;Discontinued;139 x 56 x 23 mm (5.47 x 2.20 x 0.91 in);129 g (4.55 oz);;Mini-SIM;Monochrome graphic;;5 lines;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Li-Ion 4000 mAh battery;;;;350 h;6 h;Soft keysFixed icons;;;;;No;No;;;
https://www.gsmarena.com/philips_fizz-143.php;https://fdn2.gsmarena.com/vv/bigpic/phfizzb.gif;Philips Fizz;Released 1996;169g, 17mm thickness;Feature phone;No card slot;11;N/A;186,580 hits;;3x12 chars; ;;;GSM 900;;;;1996;Discontinued;162 x 60 x 17 mm (6.38 x 2.36 x 0.67 in);169 g (5.96 oz);;Mini-SIM;Alphanumeric;;3 x 12 chars;;;;;No;;;No;;;;;No;No;No;;No;;;Removable Ni-Cd battery;;;;45 h;60 min;Soft keysFixed icons;;;;;No;No;;;
