Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;gprstext;edge;year;status;dimensions;weight;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;speed;cam1features;net5g;build;displayprotection;displayother;cam2features;sar-us;tbench;batlife;optionalother;sar-eu;batstandby1;battalktime1;featuresother;batmusicplayback1
https://www.gsmarena.com/lg_gb170-2897.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb170.jpg;LG GB170;Released 2009, Q3;76.5g, 13.9mm thickness;Feature phone;8MB storage, microSDHC slot;9;N/A;113,589 hits;"1.5""";128x128 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800;;;Yes;No;2009, August. Released 2009, Q3;Discontinued;103 x 46 x 13.9 mm (4.06 x 1.81 x 0.55 in);76.5 g (2.68 oz);Mini-SIM;;TFT, 65K colors;1.5 inches, 7.3 cm(~15.3% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;microSDHC (dedicated slot);8MB;;No;;;;No;No;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 950 mAh battery;Black, Red;;;;;;;;;;;;;;;Up to 500 h;Up to 4 h;MP4/H.263 playerMP3/eAAC+ playerPredictive text input;
https://www.gsmarena.com/lg_gw550-2839.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gw550-new.jpg;LG GW550;Released 2009, October;125.5g, 12mm thickness;Microsoft Windows Mobile 6.5 Standard;256MB storage, microSDHC slot;13;N/A;423,138 hits;"2.4""";320x240 pixels; ;;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;;;2009, June. Released 2009, October;Discontinued;116 x 62 x 12 mm (4.57 x 2.44 x 0.47 in);125.5 g (4.41 oz);Mini-SIM;;TFT, 65K colors;2.4 inches, 17.8 cm(~24.8% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~167 ppi density);Microsoft Windows Mobile 6.5 Standard;;;;microSDHC (dedicated slot);256MB;;3.15 MP;320p@15fps;Yes;;Wi-Fi 802.11 b/g;2.1, A2DP;GPS, A-GPS;;FM radio;microUSB 2.0;;Removable Li-Ion 1300 mAh battery;Black;;About 70 EUR;HSPA 7.2/2 Mbps;;;;;;;1.12 W/kg (head)     0.50 W/kg (body);;;;1.43 W/kg (head);Up to 370 h (2G) / Up to 430 h (3G);Up to 5 h 30 min (2G) / Up to 3 h 30 min (3G);MP3/MP4/eAAC+/WMA playerMP4/H.264 playerDocument viewer (DOC, XLS, PPT, PDF)OrganizerPhoto/video editorVoice memoPredictive text input;
https://www.gsmarena.com/lg_kb775_scarlet-3119.php;https://fdn2.gsmarena.com/vv/bigpic/lg-kb775.jpg;LG KB775 Scarlet;Released 2009, April;110g, 13.2mm thickness;Feature phone;70MB storage, microSDHC slot;10;N/A;129,695 hits;"3.0""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 2100;;;;2009, Q1. Released 2009, April;Discontinued;108 x 54.8 x 13.2 mm (4.25 x 2.16 x 0.52 in);110 g (3.88 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~43.3% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot), 1 GB included;70MB;;3.15 MP, AF;320p;Yes;;No;2.0, A2DP;No;;Stereo FM radio, RDS;microUSB 2.0;;Removable Li-Ion 1000 mAh battery;Black, Dark Red;;;HSPA 7.2/0.384 Mbps;;;;;;;;;;;;Up to 300 h;Up to 3 h 30 min;DVB-H or DVB-T TV receiver (country specific)MP3/WMA/ACC+ playerMP4/H.264 playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_gt500_puccini-2898.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gt500.jpg;LG GT500 Puccini;Released 2009, July;98g, 12mm thickness;Feature phone;microSDHC slot;9;N/A;442,672 hits;"3.0""";240x400 pixels; ;;;GSM 850 / 900 / 1800 / 1900;HSDPA 1900 / 2100;;;;2009, July. Released 2009, July;Discontinued;107 x 55 x 12 mm (4.21 x 2.17 x 0.47 in);98 g (3.46 oz);Mini-SIM;;TFT, 256K colors;3.0 inches, 25.6 cm(~43.5% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);;;5 MP, AF;Yes;Videocall camera;;Wi-Fi 802.11b/g;2.0, A2DP;GPS, A-GPS;;Stereo FM radio;2.0;Accelerometer;Removable Li-Ion battery;Black;;About 90 EUR;HSPA 3.6/0.384 Mbps;LED flash;;;;A-Class Touch UI;;0.68 W/kg (head)     0.43 W/kg (body);;;;;Up to 310 h;Up to 3 h 30 min;MP3/MP4 playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_gt505-2815.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gt505.jpg;LG GT505;Released 2009, August;98g, 11.8mm thickness;Feature phone;60MB storage, microSDHC slot;13;N/A;1,194,258 hits;"3.0""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 1900 / 2100;;;;2009, June. Released 2009, August;Discontinued;107 x 54.5 x 11.8 mm (4.21 x 2.15 x 0.46 in);98 g (3.46 oz);Mini-SIM;;TFT, 256K colors;3.0 inches, 25.6 cm(~43.9% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);60MB;;5 MP, AF;Yes;Videocall camera;;Wi-Fi 802.11b/g;2.0, A2DP;"GPS, A-GPS; WisePilot";;Stereo FM radio;2.0;Accelerometer;Removable Li-Ion 1000 mAh battery;Black;;About 100 EUR;HSPA 3.6/0.384 Mbps;LED flash;;;;;;0.56 W/kg (head)     0.31 W/kg (body);;;;;Up to 260 h (2G) / Up to 420 h (3G);Up to 7 h (2G) / Up to 7 h (3G);MP3/MP4 playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_gw520-2814.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gv520.jpg;LG GW520;Released 2009, August;125.5g, 15.9mm thickness;Feature phone;40MB storage, microSDHC slot;14;N/A;940,558 hits;"2.8""";240x400 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;Class 12;Class 10;2009, June. Released 2009, August;Discontinued;106.5 x 53 x 15.9 mm (4.19 x 2.09 x 0.63 in);125.5 g (4.41 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;2.8 inches, 22.3 cm(~39.5% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);40MB;;3.15 MP;Yes;No;;No;2.0, A2DP;No;;Stereo FM radio;microUSB 2.0;Accelerometer;Removable Li-Ion 950 mAh battery;Blue on Black, Red on Black, Silver, Pearl White;;About 100 EUR;HSPA 7.2/0.384 Mbps;;;;;;;0.49 W/kg (head)     0.76 W/kg (body);;;;;Up to 500 h;Up to 5 h;MP3/WAV/eAAC+ playerMP4/H.263 playerDocument viewer (DOC, XLS, PPT, PDF)OrganizerPhoto/video editorVoice memoPredictive text input;
https://www.gsmarena.com/lg_gd900_crystal-2788.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gd900.jpg;LG GD900 Crystal;Released 2009, July;127g, 13.5mm thickness;Feature phone;1.5GB storage, microSDHC slot;29;0.1%;1,283,067 hits;"3.0""";480x800 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2009, April. Released 2009, July;Discontinued;105 x 52.5 x 13.5 mm (4.13 x 2.07 x 0.53 in);127 g (4.48 oz);Mini-SIM;;TFT;3.0 inches, 25.6 cm(~46.5% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~311 ppi density);;;;;microSDHC (dedicated slot);1.5GB;;8 MP, AF;480p@30fps;Videocall camera;;Wi-Fi 802.11 b/g;2.1, A2DP;No;;FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Ion 1000 mAh battery;;;About 130 EUR;HSPA 7.2/0.384 Mbps;LED flash;;;Corning Gorilla Glass;S-Class Touch UITransparent touch-sensitive keypadGesture shortcutHandwriting recognition;;1.12 W/kg (head)     0.47 W/kg (body);;;;0.60 W/kg (head);Up to 300 h;Up to 6 h (2G) / Up to 4 h (3G);TV-outMP3/AAC/AAC+/WMA playerDivX/XviD/MP4 playerOrganizerDocument viewer (DOC, XLS, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_gc900_viewty_smart-2785.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gc900-viewty.jpg;LG GC900 Viewty Smart;Released 2009, May;102g, 12.4mm thickness;Feature phone;1.5GB storage, microSDHC slot;21;N/A;1,464,518 hits;"3.0""";480x800 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2009, April. Released 2009, May;Discontinued;108.9 x 56.1 x 12.4 mm (4.29 x 2.21 x 0.49 in);102 g (3.60 oz);Mini-SIM;;TFT;3.0 inches, 25.6 cm(~41.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~311 ppi density);;;;;microSDHC (dedicated slot);1.5GB;;8 MP, AF;480p@30fps;Yes;;Wi-Fi 802.11 b/g;2.1, A2DP;"GPS, A-GPS; Google maps";;FM radio, RDS;2.0;Accelerometer;Removable Li-Ion 1000 mAh battery;Silver, Black;;About 100 EUR;HSPA 7.2/0.384 Mbps;Schneider-Kreuznach optics, LED flash;;;Corning Gorilla Glass;S-Class Touch UI;;0.51 W/kg (head)     0.30 W/kg (body);;;;;Up to 330 h (2G) / Up to 350 h (3G);Up to 5 h 30 min (2G) / Up to 4 h 40 min (3G);TV-outMP3/AAC/AAC+/WMA playerDivX/XviD/MP4 playerOrganizerDocument viewer (DOC, XLS, PPT, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_gb230_julia-2910.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb230.jpg;LG GB230 Julia;Released 2009, September;89g, 15.7mm thickness;Feature phone;6MB storage, microSD slot;11;N/A;272,810 hits;"2.0""";176x220 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;Class 10;Class 10;2009, May. Released 2009, September;Discontinued;101.2 x 49.2 x 15.7 mm (3.98 x 1.94 x 0.62 in);89 g (3.14 oz);Mini-SIM;;TFT, 256K colors;2.0 inches, 12.6 cm(~25.3% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSD (dedicated slot);6MB;;2 MP;QCIF@15fps;No;;No;2.1, A2DP;No;;FM radio, RDS, recording, built-in antenna;2.0;;Removable Li-Ion 800 mAh battery;Black, Dark Blue;;About 50 EUR;;;;;;;;0.67 W/kg (head)     0.42 W/kg (body);;;;;Up to 400 h;Up to 5 h;MP3/WAV playerMP4/3gp playerVoice memoOrganizerPredictive text input;
https://www.gsmarena.com/lg_gd330-2779.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gd330.jpg;LG GD330;Released 2009, July;102g, 11.9mm thickness;Feature phone;20MB storage, microSDHC slot;10;N/A;318,210 hits;"2.2""";240x320 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;Class 10;Class 10;2009, April. Released 2009, July;Discontinued;102.7 x 50.8 x 11.9 mm (4.04 x 2.0 x 0.47 in);102 g (3.60 oz);Mini-SIM;;TFT, 256K colors;2.2 inches, 15.0 cm(~28.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;microSDHC (dedicated slot);20MB;;2 MP;Yes;No;;No;2.0, A2DP;No;;FM radio;2.0;;Removable Li-Ion 800 mAh battery;Black;;About 90 EUR;;;;;;;;;;;;;Up to 450 h;Up to 5 h;MP3/WAV playerMP4/3gp playerVoice memoOrganizerPredictive text input;
https://www.gsmarena.com/lg_ks660-2790.php;https://fdn2.gsmarena.com/vv/bigpic/lg-ks660.jpg;LG KS660;Released 2009, May;110g, 15mm thickness;Feature phone;85MB storage, microSDHC slot;10;N/A;624,903 hits;"3.0""";240x400 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800 / 1900;;;Class 12;Class 10;2009, February. Released 2009, May;Discontinued;105 x 55 x 15 mm (4.13 x 2.17 x 0.59 in);110 g (3.88 oz);Dual SIM (Mini-SIM);;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~44.4% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);85MB;;5 MP, AF;480p@15fps;No;;No;2.0, A2DP;Np;;Stereo FM radio;2.0;;Removable Li-Ion 950 mAh battery;Black;;About 70 EUR;;LED flash;;;;;;;;;;;Up to 250 h;Up to 3 h 30 min;MP3/WMA/RA/AAC+ audio playerMP4/H.264/RV playerVoice memoOrganizerDocument viewer;
https://www.gsmarena.com/lg_gb125-2778.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb125.jpg;LG GB125;Released 2009, July;90g, 19.3mm thickness;Feature phone;Yes storage, no card slot;11;N/A;198,712 hits;"1.5""";128x128 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800;;;Yes;No;2009, March. Released 2009, July;Discontinued;87 x 45 x 19.3 mm (3.43 x 1.77 x 0.76 in);90 g (3.17 oz);Mini-SIM;;CSTN, 65K colors;1.5 inches, 7.3 cm(~18.5% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;No;Yes;;No;;;;No;No;No;;FM radio, built-in antenna;No;;Removable Li-Ion 950 mAh battery;Black;;About 40 EUR;;;;;;Second external monochrome display;;;;;;;Up to 440 h;Up to 6 h 30 min;Phone trackerCalculatorPredictive text input;
https://www.gsmarena.com/lg_xenon_gr500-2759.php;https://fdn2.gsmarena.com/vv/bigpic/LG-Xenon-GR500.jpg;LG Xenon GR500;Released 2009, April;108g, 15.8mm thickness;Feature phone;80MB storage, microSDHC slot;14;N/A;767,286 hits;"2.8""";240x400 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;;;;2009, March. Released 2009, April;Discontinued;105.5 x 53.5 x 15.8 mm (4.15 x 2.11 x 0.62 in);108 g (3.81 oz);Mini-SIM;;TFT, 65K colors;2.8 inches, 22.3 cm(~39.5% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);80MB;;2 MP;320p;No;;No;2.0, A2DP;GPS, A-GPS;;No;microUSB 2.0;;Removable Li-Ion 950 mAh battery;Black, Blue, Red;;About 80 EUR;HSPA 3.6/0.384 Mbps;flash;;;;;;0.49 W/kg (head)     0.21 W/kg (body);;;;;Up to 264 h;Up to 4 h;MP3/WAV/e-AAC+/WMA/AMR playerMP4/3gp playerPhoto/video editorVoice memoPredictive text input;
https://www.gsmarena.com/lg_gb210-2769.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb210.jpg;LG GB210;Released 2009, May;79g, 15.6mm thickness;Feature phone;4MB storage, microSDHC slot;8;N/A;144,574 hits;"1.77""";120x160 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800;;;Yes;No;2009, March. Released 2009, May;Discontinued;103.7 x 47 x 15.6 mm (4.08 x 1.85 x 0.61 in);79 g (2.79 oz);Mini-SIM;;TFT, 65K colors;1.77 inches, 9.7 cm(~19.9% screen-to-body ratio);120 x 160 pixels, 4:3 ratio (~113 ppi density);;;;;microSDHC (dedicated slot);4MB;;1.3 MP;;No;;No;2.0, A2DP;No;;FM radio;Proprietary;;Removable Li-Ion 950 mAh battery;Black, Titan;;About 40 EUR;;;;;;;;;;;;;Up to 500 h;Up to 5 h;MP4/H.263 playerMP3/WAV/eAAC+ playerPredictive text input;
https://www.gsmarena.com/lg_gm200_brio-2756.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gm200.jpg;LG GM200 Brio;Released 2009, June;85g, 14.4mm thickness;Feature phone;14MB storage, microSD slot;14;N/A;541,407 hits;"2.0""";176x220 pixels; ;;1100 mAh Li-Po;GSM 900 / 1800 / 1900;;;Class 10;Class 10;2009, March. Released 2009, June;Discontinued;106 x 48 x 14.4 mm (4.17 x 1.89 x 0.57 in);85 g (3.00 oz);Mini-SIM;;TFT, 256K colors;2.0 inches, 12.6 cm(~24.7% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSD (dedicated slot);14MB;;2 MP;QCIF@15fps;No;;No;2.0, A2DP;No;;FM radio, RDS, built-in antenna;2.0;;Removable Li-Po 1100 mAh battery;"Black, Silver, Gold (GM200); Black, Red (GM205)";;About 50 EUR;;;;;;;;;;;3 speakers (two stereo speakers + one woofer);;Up to 450 h;8 h 24 min;MP4/H.263 playerMP3/AAC/AAC+/AAC++/WMA/AMR/MIDI playerOrganizer;
https://www.gsmarena.com/lg_kc560-2748.php;https://fdn2.gsmarena.com/vv/bigpic/lg-kc560.jpg;LG KC560;Released 2009;100g, 14.9mm thickness;Feature phone;30MB storage, microSDHC slot;10;N/A;124,026 hits;"2.4""";240x320 pixels; ;;900 mAh Li-Ion;GSM 900 / 1800 / 1900;;;Class 10;Class 10;2009, March. Released 2009;Discontinued;106 x 51.4 x 14.9 mm (4.17 x 2.02 x 0.59 in);100 g (3.53 oz);Mini-SIM;;TFT, 256K colors;2.4 inches, 17.8 cm(~32.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);30MB;;3.15 MP, AF;Yes;No;;No;2.1, A2DP;No;;FM radio;2.0;;Removable Li-Ion 900 mAh battery;Black;;About 120 EUR;;flash;;;;;;;;;Тhumbwheel;;Up to 350 h;Up to 4 h;MP3/WAV/AAC++/WMA/RA playerMP4/H.264/WMV playerPhoto editorVoice memoOrganizerDocument viewer;
https://www.gsmarena.com/lg_km900_arena-2666.php;https://fdn2.gsmarena.com/vv/bigpic/lg-km900-arena.jpg;LG KM900 Arena;Released 2009, April;105g, 12mm thickness;Feature phone;8GB storage, microSDHC;48;N/A;3,549,336 hits;"3.0""";480x800 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;;;;2009, February. Released 2009, April;Discontinued;105.9 x 55.3 x 12 mm (4.17 x 2.18 x 0.47 in);105 g (3.70 oz);Mini-SIM;;TFT;3.0 inches, 25.6 cm(~43.7% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~311 ppi density);;;;;microSDHC (dedicated slot);8GB;;5 MP, AF;480p@30fps;Videocall camera;;Wi-Fi 802.11b/g;2.0, A2DP;"GPS, A-GPS; Google maps";;"FM radio; FM transmitter";2.0;Accelerometer, proximity;Removable Li-Ion 1000 mAh battery;Silver, Titan Black, Dusty Pink;;About 90 EUR;HSPA 7.2/0.384 Mbps;Schneider-Kreuznach optics, LED flash;;;Corning Gorilla Glass;S-Class Touch UI;;0.67 W/kg (head)     0.65 W/kg (body);;;;;Up to 300 h;Up to 3 h 50 min;TV-outMP3/WAV/WMA/eAAC+ playerMP4/DivX/XviD/WMV/H.264 playerOrganizerDocument viewer (DOC, XLS, PPT, PDF)Voice memo/dialPredictive text input;Up to 30 h
https://www.gsmarena.com/lg_gm730_eigen-2694.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gm730.jpg;LG GM730 Eigen;Released 2009, August;11.9mm thickness;Microsoft Windows Mobile 6.1 Professional;microSDHC slot;11;N/A;726,759 hits;"3.0""";240x400 pixels; ;MSM7201A;1000 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 1900 / 2100;;;;2009, February. Released 2009, August;Discontinued;109.8 x 56.5 x 11.9 mm (4.32 x 2.22 x 0.47 in);;Mini-SIM;;TFT resistive touchscreen, 65K colors;3.0 inches, 25.6 cm(~41.3% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);Microsoft Windows Mobile 6.1 Professional;Qualcomm MSM7201A;528 MHz ARM 11;Adreno 130;microSDHC (dedicated slot);;;5 MP, AF;Yes;Videocall camera;;Wi-Fi 802.11b/g;Yes;GPS, A-GPS;;FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black;;About 110 EUR;HSPA 7.2/2 Mbps;Schneider-Kreuznach optics;;;;"""S-Class"" Touch UI";;1.14 W/kg (head)     0.63 W/kg (body);;;;;;;Internet Explorer 6.0MP4/H.264 playerMP3/AAC/AAC+/WMA playerOrganizerPocket OfficeVoice memoPredictive text input;
https://www.gsmarena.com/lg_kc910i_renoir-2715.php;https://fdn2.gsmarena.com/vv/bigpic/lg-kc910i.jpg;LG KC910i Renoir;Released 2009, May;114g, 14mm thickness;Feature phone;1/2GB storage, microSDHC slot;18;N/A;903,578 hits;"3.0""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2009, February. Released 2009, May;Discontinued;107.8 x 55.9 x 14 mm (4.24 x 2.20 x 0.55 in);114 g (4.02 oz);Mini-SIM;;TFT resistive touchscreen, 256K colors;3.0 inches, 25.6 cm(~42.5% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~155 ppi density);;;;;microSDHC (dedicated slot);1/2GB;;8 MP, AF;480p@30fps, 320p@120fps;VGA videocall camera;;Wi-Fi 802.11b/g;2.1, A2DP;GPS, A-GPS;;FM radio;2.0;Accelerometer;Removable Li-Ion 1000 mAh battery;Black;;About 140 EUR;HSPA 7.2/0.384 Mbps;Schneider-Kreuznach optics, xenon flash;;;;Flash UI;;;;;;;Up to 264 h;Up to 3 h;MP3/MP4/AAC/DivX/Xvid playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)TV-outVoice memoPredictive text input;
https://www.gsmarena.com/lg_gb250-2708.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb250.jpg;LG GB250;Released 2009;16.9mm thickness;Feature phone;22MB storage, microSDHC slot;10;N/A;161,199 hits;"2.0""";176x220 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 2100;;;;2009, February. Released 2009;Discontinued;97.6 x 48.8 x 16.9 mm (3.84 x 1.92 x 0.67 in);-;Mini-SIM;;TFT, 256K colors;2.0 inches, 12.6 cm(~26.4% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);22MB;;1.3 MP;Yes;No;;No;2.0;No;;No;Proprietary;;Removable Li-Ion 800 mAh battery;Black;;About 110 EUR;HSPA 1.8 Mbps;;;;;Second external 1.0 inch monochrome TFT display, 96 x 64 pixels;;0.76 W/kg (head)     0.49 W/kg (body);;;;0.61 W/kg (head);Up to 100 h;Up to 4 h;MP3 playerOrganizerPredictive text input;
https://www.gsmarena.com/lg_gb220-2705.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb220-new.jpg;LG GB220;Released 2009, August;72g, 14mm thickness;Feature phone;6MB storage, microSD slot;8;N/A;270,207 hits;"1.76""";176x220 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800 / 1900;;;Yes;Yes;2009, February. Released 2009, August;Discontinued;105 x 46 x 14 mm (4.13 x 1.81 x 0.55 in);72 g (2.54 oz);Mini-SIM;;TFT, 65K colors;1.76 inches, 9.7 cm(~20.2% screen-to-body ratio);176 x 220 pixels (~160 ppi density);;;;;microSD (dedicated slot);6MB;;1.3 MP;No;No;;No;2.0;No;;FM radio, recording;Proprietary;;Removable Li-Ion 800 mAh battery;Silver, Pink;;About 50 EUR;;;;;;Second external 1.04 inches TFT display, 96 x 64 pixels;;1.38 W/kg (head)     0.68 W/kg (body);;;;;Up to 300 h;Up to 3 h 20 min;MP3 playerOrganizerPredictive text input;
https://www.gsmarena.com/lg_gb102-2703.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb102.jpg;LG GB102;Released 2009, August;14mm thickness;Feature phone;No card slot;14;N/A;236,800 hits;"1.5""";128x128 pixels; ;;800 mAh Li-Ion;GSM 900 / 1800;;;No;No;2009, February. Released 2009, August;Discontinued;103 x 45 x 14 mm (4.06 x 1.77 x 0.55 in);-;Mini-SIM;;CSTN, 65K colors;1.5 inches, 7.3 cm(~15.7% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;No;;;No;;;;No;No;No;;No;No;;Removable Li-Ion 800 mAh battery;Black;;About 30 EUR;;;;;;;;1.19 W/kg (head)     0.58 W/kg (body);;;;;Up to 400 h;Up to 6 h 30 min;OrganizerPredictive text input;
https://www.gsmarena.com/lg_kt770-2701.php;https://fdn2.gsmarena.com/vv/bigpic/lg-kt770.jpg;LG KT770;Released 2009, Q2;15.8mm thickness;Symbian OS 9.3 Series60 rel. 3.2.3;120MB storage, microSDHC slot;11;N/A;230,693 hits;"2.8""";240x400 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 2100;;;;2009, February. Released 2009, Q2;Discontinued;111 x 51.5 x 15.8 mm (4.37 x 2.03 x 0.62 in);;Mini-SIM;;TFT, 256K colors;2.8 inches, 22.3 cm(~39.0% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~167 ppi density);Symbian OS 9.3 Series60 rel. 3.2.3;;;;microSDHC (dedicated slot);120MB;;5 MP, AF;480p@30fps;VGA videocall camera;;Wi-Fi 802.11 b/g;2.0;GPS, A-GPS;;No;Proprietary;;Removable Li-Ion 950 mAh battery;Black;;;HSPA 7.2/0.384 Mbps;LED flash;;;;Touch-sensitive navigation keys;;0.36 W/kg (head)     0.75 W/kg (body);;;;;;;WMV/RV/MP4/3GP playerMP3/WMA/WAV/RA/AAC/M4A playerOrganizerDocument viewer (Word, Excel, PowerPoint, PDF)Voice memoPredictive text input;
https://www.gsmarena.com/lg_gb130-2699.php;https://fdn2.gsmarena.com/vv/bigpic/lg-gb130.jpg;LG GB130;Released 2009;15.6mm thickness;Feature phone;64MB storage, no card slot;10;N/A;121,681 hits;"2.0""";120x160 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800;;;Yes;No;2009, February. Released 2009;Discontinued;103 x 47 x 15.6 mm (4.06 x 1.85 x 0.61 in);;Mini-SIM;;TFT, 65K colors;2.0 inches, 12.4 cm(~25.6% screen-to-body ratio);120 x 160 pixels, 4:3 ratio (~100 ppi density);;;;;No;64MB;;No;;;;No;No;No;;FM radio;Proprietary;;Removable Li-Ion 950 mAh battery;Black;;About 40 EUR;;;;;;;;;;;;;;;MP3 playerOrganizerPredictive text input;
